SubjID,gender,age,education,fam.income,location,sub.topic,topic,perception
HZ_2019028__02__06_20,1,30,7,4,Hangzhou,air pollution,pollution,2
HZ_20190828__02__07_01,0,16,4,5,Hangzhou,rising sea,disaster,1
HZ_20190828__02__07_04,0,44,7,5,Hangzhou,capricious,temperature,2
HZ_20190828__02__07_06,0,19,4,4,Hangzhou,hot,temperature,2
HZ_20190828__02__07_07,0,20,7,4,Hangzhou,El Nino/ozone hole,scienific terms,3
HZ_20190828__02__07_08,0,20,7,4,Hangzhou,hot,temperature,3
HZ_20190828__02__07_09,0,17,4,7,Hangzhou,cold,temperature,2
HZ_20190828__02__07_11,0,16,4,5,Hangzhou,reduce emission,mitigation,2
HZ_20190828__02__07_12,0,17,4,4,Hangzhou,urbanization/economy,cause,1
HZ_20190828__02__07_13,1,32,7,3,Hangzhou,hot,temperature,1
HZ_20190827__02__07_14,1,31,6,8,Hangzhou,physical discomfort,health,2
HZ_20190827__02__07_17,0,23,7,4,Hangzhou,others,adaptation,3
HZ_20190827__02__07_21,0,22,7,4,Hangzhou,anomaly,temperature,3
HZ_20190827__02__07_23,0,29,8,7,Hangzhou,other pollution,pollution,3
HZ-20190827-02-08-01,0,25,7,3,Hangzhou,anomaly,temperature,3
HZ-20190827-02-08-02,1,55,4,5,Hangzhou,anomaly,temperature,3
HZ-20190828-02-08-03,1,18,4,4,Hangzhou,bad weather,weather,3
HZ-20190828-02-08-04,0,30,8,5,Hangzhou,melting ice,disaster,3
HZ-20190828-02-08-05,1,60,7,5,Hangzhou,melting ice,disaster,2
HZ-20190828-02-08-06,1,17,4,5,Hangzhou,hot,temperature,3
HZ-20190828-02-08-07,1,16,4,4,Hangzhou,melting ice,disaster,2
HZ-20190828-02-08-08,0,40,6,5,Hangzhou,nice weather,weather,1
HZ-20190828-02-08-09,0,36,6,4,Hangzhou,vehicle/industrial exhaust,cause,3
HZ-20190828-02-08-10,0,19,6,5,Hangzhou,unhapiness,health,1
HZ-20190828-02-08-11,1,20,7,7,Hangzhou,flood,disaster,3
HZ_20190827_02_09_01,1,18,4,7,Hangzhou,season,weather,3
HZ_20190827_02_09_02,1,27,6,7,Hangzhou,hurricane,disaster,3
HZ_20190827_02_09_03,0,52,7,4,Hangzhou,season,weather,3
HZ_20190827_02_09_04,0,18,7,8,Hangzhou,hot,temperature,3
HZ_20190827_02_09_05,1,35,8,5,Hangzhou,wild fire,disaster,0
HZ_20190828_02_09_06,1,83,7,4,Hangzhou,anomaly,temperature,3
HZ_20190828_02_09_07,1,19,4,4,Hangzhou,hot,temperature,3
HZ_20190828_02_09_08,0,19,4,4,Hangzhou,other pollution,pollution,3
HZ_20190828_02_09_09,0,28,8,4,Hangzhou,anomaly,temperature,3
HZ_20190828_02_09_10,1,15,4,5,Hangzhou,bad weather,weather,3
HZ_20190828_02_09_11,1,71,7,5,Hangzhou,melting ice,disaster,3
HZ_20190828_02_09_12,0,39,6,4,Hangzhou,wild fire,disaster,1
HZ_20190828_02_09_13,0,50,3,5,Hangzhou,air pollution,pollution,2
HZ_20190828_02_09_14,0,40,7,4,Hangzhou,global warming,scienific terms,2
HZ20190827031001,1,20,7,5,Hangzhou,melting ice,disaster,2
HZ20190827031002,1,23,6,4,Hangzhou,flood,disaster,3
HZ20190827031003,1,23,6,2,Hangzhou,hot,temperature,2
HZ20190827031004,0,25,3,3,Hangzhou,bad weather,weather,3
HZ20190827031005,1,26,7,5,Hangzhou,bad weather,weather,2
HZ20190827031006,0,28,8,6,Hangzhou,nice weather,weather,2
HZ20190827031007,1,22,6,4,Hangzhou,hot,temperature,3
HZ20190827031008,1,22,7,4,Hangzhou,capricious,temperature,2
HZ20190827031009,1,18,6,6,Hangzhou,hurricane,disaster,1
HZ20190827031010,0,24,6,3,Hangzhou,bad weather,weather,3
HZ20190827031011,0,30,8,4,Hangzhou,global warming,scienific terms,3
HZ20190827031012,0,40,6,2,Hangzhou,physical discomfort,health,2
HZ20190827031013,1,15,4,5,Hangzhou,air pollution,pollution,2
HZ20190827031014,1,16,4,5,Hangzhou,air pollution,pollution,3
HZ20190827031015,1,38,7,8,Hangzhou,green house effect,scienific terms,3
HZ20190827031016,1,22,7,4,Hangzhou,rising sea,disaster,3
HZ20190827031017,1,23,7,4,Hangzhou,global warming,scienific terms,2
HZ20190827031018,1,18,7,6,Hangzhou,hurricane,disaster,3
HZ20190827031019,0,48,7,4,Hangzhou,air pollution,pollution,2
HZ20190827031020,0,24,6,4,Hangzhou,physical discomfort,health,3
HZ_20190827_03_11_01,0,30,7,6,Hangzhou,anomaly,temperature,3
HZ_20190827_03_11_02,0,28,7,5,Hangzhou,capricious,temperature,3
HZ_20190827_03_11_03,1,30,8,5,Hangzhou,earthquake,disaster,3
HZ_20190827_03_11_04,1,28,8,5,Hangzhou,El Nino/ozone hole,scienific terms,3
HZ_20190827_03_11_05,1,20,7,5,Hangzhou,El Nino/ozone hole,scienific terms,3
HZ_20190827_03_11_06,1,46,7,6,Hangzhou,reduce emission,mitigation,2
HZ_20190827_03_11_07,1,28,5,4,Hangzhou,hurricane,disaster,3
HZ_20190827_03_11_08,0,25,7,5,Hangzhou,air pollution,pollution,3
HZ_20190827_03_11_09,0,28,8,4,Hangzhou,bad weather,weather,1
HZ_20190827_03_11_10,1,20,7,6,Hangzhou,season,weather,1
HZ_20190827_03_11_11,1,38,5,4,Hangzhou,flood,disaster,1
HZ_20190827_03_11_12,1,55,4,3,Hangzhou,hot,temperature,3
HZ_20190827_03_11_13,0,18,4,5,Hangzhou,hurricane,disaster,3
HZ_20190827_03_11_14,1,36,5,4,Hangzhou,bad weather,weather,3
HZ_20190827_03_11_15,0,25,7,5,Hangzhou,hurricane,disaster,3
HZ_20190827_03_11_17,1,29,7,4,Hangzhou,melting ice,disaster,3
HZ_20190827_03_11_18,0,26,7,4,Hangzhou,hot,temperature,3
HZ_20190827_03_11_19,0,30,8,5,Hangzhou,sandstorms,disaster,3
HZ_20190827_03_12_01,0,28,7,4,Hangzhou,melting ice,disaster,3
HZ_20190827_03_12_02,0,30,7,4,Hangzhou,sandstorms,disaster,3
HZ_20190827_03_12_05,0,32,7,5,Hangzhou,reduce emission,mitigation,3
HZ_20190827_03_12_07,1,25,7,4,Hangzhou,bad weather,weather,3
HZ_20190827_03_12_08,0,36,6,5,Hangzhou,hot,temperature,3
HZ_20190827_03_12_09,0,42,7,3,Hangzhou,hot,temperature,3
HZ_20190827_03_12_10,0,16,4,7,Hangzhou,hot,temperature,3
HZ_20190827_03_12_11,1,21,7,3,Hangzhou,vehicle/industrial exhaust,cause,3
HZ_20190827_03_12_12,1,42,4,6,Hangzhou,hot,temperature,3
HZ_20190827_03_12_13,1,32,6,5,Hangzhou,proverb,weather,3
HZ_20190827_03_12_14,1,15,3,5,Hangzhou,hurricane,disaster,3
HZ_20190827_03_12_17,1,19,6,7,Hangzhou,bad weather,weather,3
HZ_20190827_03_12_18,1,33,7,7,Hangzhou,sandstorms,disaster,3
HZ_20190827_03_12_20,1,18,6,5,Hangzhou,disease,health,2
HZ_20190827_03_12_21,1,54,6,6,Hangzhou,El Nino/ozone hole,scienific terms,3
HZ_20190827_03_12_22,1,22,4,5,Hangzhou,GHG/CO2 emission,cause,3
HZ_20190827_03_12_23,1,34,4,5,Hangzhou,anomaly,temperature,3
HZ_20190827-03-13-01,1,26,7,7,Hangzhou,air pollution,pollution,3
HZ_20190827-03-13-02,1,19,7,7,Hangzhou,hot,temperature,3
HZ_20190827-03-13-03,1,20,7,5,Hangzhou,air pollution,pollution,3
HZ_20190827-03-13-04,0,19,7,5,Hangzhou,melting ice,disaster,3
HZ_20190828-03-13-05,1,18,7,6,Hangzhou,air pollution,pollution,3
HZ_20190828-03-13-06,1,26,8,4,Hangzhou,proverb,weather,2
HZ_20190828-03-13-07,0,19,7,4,Hangzhou,air pollution,pollution,3
LD_190321_1230_NO1_01_G1,1,40,3,2,Longde,urbanization/economy,cause,3
LD_190321_1745_NO1_02_G2,0,28,7,3,Longde,proverb,weather,1
LD_190322_1230_NO1_04_G4,0,39,3,1,Longde,capricious,temperature,3
LD_190322_1745_NO1_05_G5,1,14,3,2,Longde,hot,temperature,3
LD_190322_1930_NO1_06_G6,1,41,7,4,Longde,other pollution,pollution,3
LD_190323_0730_NO1_07_G7,0,44,4,3,Longde,degradation,pollution,3
LD_190323_0900_NO1_08_G1,0,46,4,3,Longde,capricious,temperature,3
LD_190323_1030_NO1_09_G2,0,36,2,6,Longde,proverb,weather,3
LD_190323_1230_NO1_10_G3,0,38,3,3,Longde,bad weather,weather,3
LD_190323_1400_NO1_11_G4,0,41,7,3,Longde,proverb,weather,3
LD_190323_1530_NO1_12_G5,0,40,7,3,Longde,proverb,weather,3
LD_190323_1800_NO1_13_G6,0,38,3,3,Longde,flood,disaster,3
LD_190323_1930_NO1_14_G7,1,48,4,3,Longde,vehicle/industrial exhaust,cause,3
LD_190324_0730_NO1_15_G1,1,18,4,4,Longde,global warming,scienific terms,3
LD_190324_0900_NO1_16_G2,0,44,4,2,Longde,urbanization/economy,cause,2
LD_190324_1030_NO1_17_G3,1,41,7,4,Longde,anomaly,temperature,3
LD_190324_1230_NO1_18_G4,1,40,7,3,Longde,bad weather,weather,3
LD_190324_1530_NO1_20_G6,1,42,7,4,Longde,nice weather,weather,3
LD_190324_1800_NO1_21_G7,0,36,5,3,Longde,capricious,temperature,3
LD_190325_1230_NO1_22_G1,0,36,7,4,Longde,bad weather,weather,3
LD_190325_1745_NO1_23_G2,0,37,4,3,Longde,anomaly,temperature,3
LD_190326_1745_NO1_24_G3,1,36,7,4,Longde,nice weather,weather,3
LD_190326_1930_NO1_25_G4,1,45,3,2,Longde,global warming,scienific terms,3
LD_190327_1930_NO1_26_G5,0,40,3,3,Longde,anomaly,temperature,3
LD_190328_1230_NO1_27_G6,0,14,3,3,Longde,physical discomfort,health,3
LD_190328_1930_NO1_28_G7,0,42,2,3,Longde,anomaly,temperature,1
LD_190329_1230_NO1_29_G1,1,45,7,4,Longde,physical discomfort,health,1
LD_190329_1745_NO1_30_G2,0,43,6,4,Longde,sandstorms,disaster,2
LD_190329_1930_NO1_31_G3,0,43,7,4,Longde,sandstorms,disaster,3
LD_190330_0730_NO1_32_G4,1,45,3,3,Longde,re. temperature,adaptation,3
LD_190330_1230_NO1_33_G5,1,51,4,3,Longde,bad weather,weather,3
LD_190330_1400_NO1_34_G6,0,36,3,2,Longde,degradation,pollution,3
LD_190330_1800_NO1_35_G7,1,42,2,3,Longde,hot,temperature,3
LD_190331_0730_NO1_36_G1,1,18,4,3,Longde,bad weather,weather,1
LD_190331_0900_NO1_37_G2,1,37,2,1,Longde,cold,temperature,3
LD_190331_1030_NO1_38_G3,0,44,4,2,Longde,other pollution,pollution,3
LD_190331_1530_NO1_40_G5,0,35,3,3,Longde,capricious,temperature,2
LD_190331_1800_NO1_41_G6,1,24,6,3,Longde,proverb,weather,1
LD_190401_1230_NO1_42_G7,1,36,3,4,Longde,disease,health,3
LD_190321_1230_NO2_01_G1,1,38,7,4,Longde,disease,health,3
LD_190321_1745_NO2_02_G2,0,35,2,2,Longde,bad weather,weather,3
LD_190321_1230_NO2_03_G3,0,37,3,3,Longde,bad weather,weather,3
LD_190322_1745_NO2_04_G4,1,15,3,1,Longde,degradation,pollution,3
LD_190322_1930_NO2_05_G5,1,36,3,3,Longde,hot,temperature,3
LD_190323_0730_NO2_06_G6,0,42,4,3,Longde,bad weather,weather,3
LD_190323_0900_NO2_07_G7,1,48,4,7,Longde,protect environment,mitigation,3
LD_190323_1030_NO2_08_G1,0,13,3,3,Longde,other pollution,pollution,2
LD_190323_1230_NO2_09_G2,1,39,7,4,Longde,global warming,scienific terms,3
LD_190323_1400_NO2_10_G3,1,41,7,4,Longde,anomaly,temperature,3
LD_190323_1530_NO2_11_G4,0,45,4,3,Longde,bad weather,weather,3
LD_190323_1800_NO2_12_G5,0,40,7,4,Longde,bad weather,weather,2
LD_190323_1930_NO2_13_G6,0,44,5,3,Longde,melting ice,disaster,3
LD_190324_0730_NO2_14_G7,1,18,4,2,Longde,green house effect,scienific terms,3
LD_190324_0900_NO2_15_G1,1,43,3,3,Longde,nice weather,weather,3
LD_190324_1030_NO2_16_G2,0,40,7,4,Longde,nice weather,weather,2
LD_190324_1230_NO2_17_G3,0,44,4,3,Longde,other pollution,pollution,3
LD_190324_1400_NO2_18_G4,1,15,3,3,Longde,bad weather,weather,3
LD_190324_1530_NO2_19_G5,0,42,7,4,Longde,sandstorms,disaster,3
LD_190325_1230_NO2_20_G6,1,43,4,2,Longde,others,adaptation,2
LD_190325_1745_NO2_21_G7,0,43,3,3,Longde,anomaly,temperature,3
LD_190326_1230_NO2_22_G1,0,38,2,2,Longde,capricious,temperature,3
LD_190326_1745_NO2_23_G2,1,55,6,4,Longde,unhapiness,health,3
LD_190327_1745_NO2_25_G4,0,42,7,4,Longde,nice weather,weather,3
LD_190327_1930_NO2_26_G5,1,49,4,3,Longde,physical discomfort,health,3
LD_190328_1230_NO2_27_G6,1,49,7,4,Longde,drought,disaster,2
LD_190328_1745_NO2_28_G7,0,36,7,4,Longde,proverb,weather,0
LD_190328_1930_NO2_29_G1,0,38,2,3,Longde,anomaly,temperature,3
LD_190329_1230_NO2_30_G2,0,44,7,4,Longde,bad weather,weather,3
LD_190329_1745_NO2_31_G3,0,36,6,3,Longde,bad weather,weather,3
LD_190329_1930_NO2_32_G4,1,45,4,3,Longde,nice weather,weather,3
LD_190330_0900_NO2_33_G5,1,18,4,2,Longde,sandstorms,disaster,3
LD_190330_1230_NO2_34_G6,1,50,4,3,Longde,bad weather,weather,3
LD_190330_1530_NO2_35_G7,0,40,3,3,Longde,bad weather,weather,3
LD_190330_1930_NO2_36_G1,0,39,3,3,Longde,unhapiness,health,2
LD_190331_1030_NO2_37_G2,1,18,4,3,Longde,hot,temperature,3
LD_190331_1400_NO2_38_G3,0,38,3,2,Longde,anomaly,temperature,3
LD_190401_1230_NO2_39_G4,1,32,6,4,Longde,cold,temperature,3
LD_190401_1745_NO2_40_G5,0,23,6,2,Longde,bad weather,weather,3
LD_190401_1930_NO2_41_G6,1,45,2,2,Longde,hot,temperature,3
LD_190402_1230_NO2_42_G7,1,37,3,3,Longde,protect environment,mitigation,1
LD_190402_1745_NO2_43_G1,0,40,3,3,Longde,hot,temperature,3
LD_190402_1930_NO2_44_G2,1,54,4,3,Longde,season,weather,3
LD_190403_1230_NO2_45_G3,1,40,3,3,Longde,nice weather,weather,1
LD_190403_1900_NO2_46_G4,1,39,3,3,Longde,sandstorms,disaster,3
LD_190404_1230_NO2_47_G5,1,35,3,2,Longde,cold,temperature,3
LD_190404_1745_NO2_48_G6,1,32,3,2,Longde,cold,temperature,3
LD_190404_1930_NO2_49_G7,1,53,7,3,Longde,cold,temperature,3
LD_190405_0900_NO2_50_G1,1,42,3,3,Longde,socio-economic impact,socioeconomic_impact,3
LD_190405_1530_NO2_51_G2,0,25,7,3,Longde,nice weather,weather,3
LD_190406_1030_NO2_52_G3,1,48,4,2,Longde,physical discomfort,health,3
LD_190407_0900_NO2_53_G4,1,44,5,4,Longde,world endings,disaster,3
LD_190407_1030_NO2_54_G5,1,36,4,4,Longde,capricious,temperature,3
LD_190407_1800_NO2_55_G6,1,48,3,3,Longde,socio-economic impact,socioeconomic_impact,3
LD_190408_1030_NO2_56_G7,1,34,7,3,Longde,nice weather,weather,3
LD_190402_1745_NO3_40_G5,0,35,3,3,Longde,bad weather,weather,2
LD_190321_1745_NO3_02_G2,0,35,7,3,Longde,melting ice,disaster,3
LD_190321_1930_NO3_03_G3,1,49,4,3,Longde,degradation,pollution,3
LD_190322_1230_NO3_04_G4,0,41,6,3,Longde,air pollution,pollution,3
LD_190322_1745_NO3_05_G5,0,50,3,3,Longde,air pollution,pollution,3
LD_190322_1930_NO3_06_G6,1,42,3,3,Longde,drought,disaster,3
LD_190323_0730_NO3_07_G7,0,43,3,2,Longde,others,adaptation,3
LD_190323_0900_NO3_08_G1,0,13,3,2,Longde,air pollution,pollution,2
LD_190323_1230_NO3_09_G2,1,39,6,7,Longde,anomaly,temperature,1
LD_190323_1400_NO3_10_G3,0,45,7,4,Longde,other pollution,pollution,3
LD_190324_0900_NO3_11_G4,0,19,4,3,Longde,air pollution,pollution,3
LD_190324_1030_NO3_12_G5,0,14,3,4,Longde,air pollution,pollution,1
LD_190324_1230_NO3_13_G6,0,39,4,3,Longde,season,weather,3
LD_190325_1230_NO3_14_G7,0,39,2,3,Longde,disease,health,2
LD_190325_1745_NO3_15_G1,0,38,2,3,Longde,anomaly,temperature,2
LD_190325_1930_NO3_16_G2,1,44,7,4,Longde,green house effect,scienific terms,3
LD_190326_1230_NO3_17_G3,0,46,4,2,Longde,capricious,temperature,3
LD_190326_1745_NO3_18_G4,0,38,7,4,Longde,melting ice,disaster,1
LD_190327_1745_NO3_19_G5,0,41,2,2,Longde,anomaly,temperature,3
LD_190327_1930_NO3_20_G6,0,50,3,2,Longde,drought,disaster,3
LD_190328_1230_NO3_21_G7,1,42,3,3,Longde,degradation,pollution,3
LD_190328_1745_NO3_22_G1,1,49,7,4,Longde,re. temperature,adaptation,3
LD_190329_1745_NO3_24_G3,0,40,3,3,Longde,proverb,weather,2
LD_190329_1930_NO3_25_G4,0,41,6,4,Longde,bad weather,weather,3
LD_190330_0730_NO3_26_G5,1,37,7,3,Longde,protect environment,mitigation,3
LD_190330_1400_NO3_27_G6,0,46,3,3,Longde,hurricane,disaster,3
LD_190330_1800_NO3_28_G7,0,42,3,3,Longde,anomaly,temperature,1
LD_190330_1930_NO3_29_G1,1,48,3,2,Longde,hail,disaster,3
LD_190331_0730_NO3_30_G2,0,43,3,3,Longde,capricious,temperature,3
LD_190331_0900_NO3_31_G3,1,19,4,3,Longde,air pollution,pollution,2
LD_190331_1030_NO3_32_G4,1,18,4,3,Longde,nice weather,weather,2
LD_190331_1400_NO4_33_G5,1,18,4,3,Longde,melting ice,disaster,3
LD_190331_1530_NO4_34_G6,0,45,4,2,Longde,cold,temperature,3
LD_190331_1800_NO4_35_G7,0,41,2,2,Longde,anomaly,temperature,2
LD_190401_1230_NO3_36_G1,0,42,3,3,Longde,sandstorms,disaster,2
LD_190401_1745_NO3_37_G2,0,24,7,4,Longde,capricious,temperature,3
LD_190401_1930_NO3_38_G3,0,34,2,2,Longde,hot,temperature,2
LD_190402_1230_NO3_39_G4,1,28,4,3,Longde,physical discomfort,health,3
LD_190402_1745_NO3_40_G5,0,29,6,3,Longde,bad weather,weather,3
LD_190402_1930_NO3_41_G6,1,27,7,3,Longde,sandstorms,disaster,3
LD_190403_1230_NO3_42_G7,1,34,3,3,Longde,bad weather,weather,3
LD_190403_1900_NO3_43_G1,1,21,4,3,Longde,bad weather,weather,3
LD_190404_1230_NO3_44_G2,1,33,4,4,Longde,air pollution,pollution,2
LD_190404_1745_NO3_45_G3,1,35,7,3,Longde,re. temperature,adaptation,3
LD_190404_1930_NO3_46_G4,1,36,3,3,Longde,anomaly,temperature,3
LD_190405_0900_NO3_47_G5,0,41,3,3,Longde,global warming,scienific terms,3
LD_190405_1030_NO3_48_G6,1,52,7,4,Longde,anomaly,temperature,3
LD_190405_1400_NO3_48_G7,0,46,2,2,Longde,nice weather,weather,2
LD_190406_1030_NO3_50_G1,1,50,4,2,Longde,anomaly,temperature,3
LD_190407_0900_NO3_51_G2,1,43,7,3,Longde,hot,temperature,3
LD_190407_1030_NO3_52_G3,1,32,4,4,Longde,capricious,temperature,3
A20171209B1321,1,23,7,4,Dongguan,green house effect,scienific terms,2
A20171209B1317,1,51,5,3,Dongguan,nice weather,weather,3
A20171209A1050,1,33,7,6,Dongguan,capricious,temperature,3
A20171209A1001,0,16,3,3,Dongguan,re. temperature,adaptation,3
A20171209A0925,0,23,3,4,Dongguan,capricious,temperature,0
A20171209A0922,0,30,3,2,Dongguan,air pollution,pollution,3
A20171209A0920,0,29,6,5,Dongguan,cold,temperature,1
A20171209B1312,1,50,5,3,Dongguan,protect environment,mitigation,3
A20171209A0911,1,12,3,2,Dongguan,other pollution,pollution,2
A20171209A0910,1,61,4,5,Dongguan,hot,temperature,3
A20171209A0909,0,32,4,2,Dongguan,others,disaster,3
A20171209A0908,0,23,4,4,Dongguan,global warming,scienific terms,2
A20171209A0904,1,21,3,4,Dongguan,degradation,pollution,3
A20171209A0902,0,39,3,2,Dongguan,hurricane,disaster,3
A20171209A0900,1,41,3,2,Dongguan,flood,disaster,3
B20171209A0909,1,27,8,5,Dongguan,air pollution,pollution,2
B20171209A0945,0,28,4,4,Dongguan,bad weather,weather,3
B20171209A1013,1,16,3,3,Dongguan,protect environment,mitigation,0
B20171209A1101,0,27,4,5,Dongguan,bad weather,weather,1
B20171209A1115,1,23,4,4,Dongguan,reduce emission,mitigation,3
B20171209A1128,1,34,4,3,Dongguan,capricious,temperature,2
B20171209A1139,0,30,5,3,Dongguan,air pollution,pollution,3
B20171209A1200,1,27,5,4,Dongguan,air pollution,pollution,1
B20171209B1533,0,15,3,7,Dongguan,global warming,scienific terms,3
B20171209B1429,0,28,7,3,Dongguan,hurricane,disaster,1
B20171209B1430,0,30,4,4,Dongguan,hot,temperature,2
B20171209B1424,1,23,7,5,Dongguan,nice weather,weather,3
B20171209B1503,1,34,4,3,Dongguan,others,adaptation,1
B20171209A1203,1,33,4,4,Dongguan,drought,disaster,2
B20171209B1529,0,15,3,1,Dongguan,re. temperature,adaptation,3
C20171209A1035,1,26,3,2,Dongguan,nice weather,weather,3
C20171209A1040,0,40,2,3,Dongguan,physical discomfort,health,3
C20171209A1036,0,26,7,4,Dongguan,global warming,scienific terms,2
C20171209A1041,1,44,4,4,Dongguan,other pollution,pollution,3
C20171209A1042,1,53,3,6,Dongguan,re. temperature,adaptation,3
C20171209A1037,1,45,3,5,Dongguan,bad weather,weather,1
C20171209A1038,0,20,6,5,Dongguan,re. temperature,adaptation,2
C20171209A1030,0,38,7,7,Dongguan,socio-economic impact,socioeconomic_impact,3
C20171209A1031,1,33,6,7,Dongguan,re. weather change,adaptation,2
C20171209A1032,0,43,4,4,Dongguan,other pollution,pollution,3
C20171209A1039,0,21,7,2,Dongguan,other pollution,pollution,3
C20171209A1033,0,23,4,1,Dongguan,others,adaptation,3
C20171209A1025,0,30,3,3,Dongguan,physical discomfort,health,3
C20171209A1026,1,23,6,4,Dongguan,nice weather,weather,2
C20171209A1020,0,29,7,4,Dongguan,socio-economic impact,socioeconomic_impact,3
C20171209A1021,0,40,3,3,Dongguan,bad weather,weather,3
C20171209A1005,1,32,6,4,Dongguan,nice weather,weather,2
C20171209A1006,1,38,7,5,Dongguan,disease,health,3
C20171209A1007,1,30,6,4,Dongguan,bad weather,weather,3
C20171209A1000,0,26,7,3,Dongguan,bad weather,weather,3
C20171209A1001,1,70,2,2,Dongguan,nice weather,weather,3
C20171209A0955,1,28,7,4,Dongguan,socio-economic impact,socioeconomic_impact,3
C20171209A0950,0,45,4,3,Dongguan,re. temperature,adaptation,2
C20171209A0915,0,54,2,3,Dongguan,hot,temperature,3
C20171209A0920,0,40,6,4,Dongguan,bad weather,weather,3
C20171209A0935,1,13,3,2,Dongguan,nice weather,weather,0
C20171209A0930,1,43,4,4,Dongguan,nice weather,weather,2
C20171209A0936,0,15,3,2,Dongguan,nice weather,weather,3
C20171209A0940,0,35,7,3,Dongguan,other pollution,pollution,3
C20171209A0920,1,24,4,3,Dongguan,nice weather,weather,2
C20171209A0941,1,53,3,2,Dongguan,re. temperature,adaptation,3
C20171209A1051,0,38,4,4,Dongguan,nice weather,weather,0
C20171209A1100,0,15,4,4,Dongguan,re. temperature,adaptation,3
C20171209A1200,0,16,4,3,Dongguan,hurricane,disaster,1
C20171209A1141,0,22,7,4,Dongguan,El Nino/ozone hole,scienific terms,2
C20171209A1116,1,15,4,3,Dongguan,reduce emission,mitigation,2
C20171209A1111,0,15,4,5,Dongguan,melting ice,disaster,3
C20171209A1112,1,15,4,2,Dongguan,bad weather,weather,1
C20171209A1105,0,40,3,3,Dongguan,nice weather,weather,2
C20171209A1200,0,16,4,2,Dongguan,nice weather,weather,0
C20171209A1201,0,21,5,1,Dongguan,protect environment,mitigation,1
C20171209A1155,1,40,3,2,Dongguan,nice weather,weather,0
C20171209A1156,0,36,3,2,Dongguan,nice weather,weather,0
C20171209A1151,0,42,7,4,Dongguan,disease,health,0
C20171209A1153,0,35,3,2,Dongguan,anomaly,temperature,3
C20171209A1154,0,28,6,3,Dongguan,nice weather,weather,2
C20171209A1158,1,50,7,3,Dongguan,anomaly,temperature,2
A20170903A1005,1,49,4,2,Dongguan,bad weather,weather,3
A20170903A1006,1,40,7,4,Dongguan,vehicle/industrial exhaust,cause,1
A20170903A1007,1,38,7,3,Dongguan,other pollution,pollution,2
A20170903A1009,0,36,5,3,Dongguan,re. weather change,adaptation,3
A20170903A1010,0,43,4,4,Dongguan,hot,temperature,2
A20170903A1015,0,32,6,3,Dongguan,air pollution,pollution,2
A20170903A1022,0,45,2,2,Dongguan,re. temperature,adaptation,3
A20170903A1023,1,44,3,3,Dongguan,rising sea,disaster,3
A20170903A1024,1,48,4,3,Dongguan,disease,health,1
A20170902P1203,1,29,4,3,Dongguan,other pollution,pollution,2
A20170902A1123,1,43,3,3,Dongguan,vehicle/industrial exhaust,cause,0
A20170902A1117,0,37,7,6,Dongguan,El Nino/ozone hole,scienific terms,2
A20170902A1120,0,33,7,5,Dongguan,other pollution,pollution,3
A20170903A0945,1,31,6,1,Dongguan,hot,temperature,3
A20170903A0957,1,25,4,4,Dongguan,bad weather,weather,2
A20170903A0958,1,30,6,3,Dongguan,bad weather,weather,2
A20170903A0959,1,35,6,4,Dongguan,anomaly,temperature,3
A20170903A1001,1,16,4,3,Dongguan,vehicle/industrial exhaust,cause,2
A20170903A1002,1,30,6,5,Dongguan,hot,temperature,1
A20170903A1040,1,52,3,4,Dongguan,hot,temperature,2
C20170902A0915,0,20,4,4,Dongguan,drought,disaster,3
C20170902A0920,0,43,2,3,Dongguan,re. weather change,adaptation,2
C20170902A0925,0,26,6,3,Dongguan,bad weather,weather,2
C20170902A0935,0,30,7,4,Dongguan,bad weather,weather,1
